Date,CSHD.L,VFEM.DE,VGEJ.DE,VGEU.DE,VJPN.DE,VNRT.DE
2018-10-19,121.1500015258789,45.474998474121094,20.520000457763672,28.549999237060547,26.2549991607666,59.52000045776367
2018-10-22,120.94000244140625,45.959999084472656,20.559999465942383,28.475000381469727,26.1200008392334,59.2599983215332
2018-10-23,121.0999984741211,45.005001068115234,20.065000534057617,28.010000228881836,25.5049991607666,58.099998474121094
2018-10-24,120.18000030517578,44.95500183105469,20.06999969482422,27.915000915527344,25.440000534057617,58.099998474121094
2018-10-25,119.93000030517578,45.380001068115234,20.03499984741211,28.084999084472656,25.4950008392334,58.459999084472656
2018-10-26,120.05000305175781,44.724998474121094,19.724000930786133,27.770000457763672,25.030000686645508,57.529998779296875
2018-10-29,120.04000091552734,44.619998931884766,19.775999069213867,28.104999542236328,25.135000228881836,57.86000061035156
2018-10-30,119.81999969482422,44.625,19.895999908447266,28.1200008392334,25.174999237060547,57.63999938964844
2018-10-31,119.3499984741211,45.654998779296875,20.184999465942383,28.59000015258789,25.7450008392334,57.63999938964844
2018-11-01,120.13999938964844,46.724998474121094,20.420000076293945,28.684999465942383,25.385000228881836,59.040000915527344
2018-11-02,119.94999694824219,46.98500061035156,20.649999618530273,28.78499984741211,25.594999313354492,58.72999954223633
2018-11-05,120.23999786376953,47.10499954223633,20.600000381469727,28.770000457763672,25.514999389648438,58.900001525878906
2018-11-06,120.33999633789062,47.005001068115234,20.65999984741211,28.68000030517578,25.709999084472656,59.20000076293945
2018-11-07,120.97000122070312,47.45000076293945,20.885000228881836,28.979999542236328,25.825000762939453,59.88999938964844
2018-11-08,120.38999938964844,47.16999816894531,20.959999084472656,29.010000228881836,25.934999465942383,60.56999969482422
2018-11-09,119.56999969482422,46.189998626708984,20.7450008392334,28.915000915527344,25.829999923706055,60.369998931884766
2018-11-12,118.5999984741211,46.005001068115234,20.735000610351562,28.655000686645508,25.735000610351562,59.90999984741211
2018-11-13,118.9800033569336,46.68000030517578,20.940000534057617,28.829999923706055,25.649999618530273,59.90999984741211
2018-11-14,119.31999969482422,46.41999816894531,20.579999923706055,28.645000457763672,25.489999771118164,59.90999984741211
2018-11-15,119.26000213623047,47.22999954223633,20.735000610351562,28.34000015258789,25.5049991607666,58.869998931884766
2018-11-16,120.22000122070312,46.94499969482422,20.674999237060547,28.28499984741211,25.405000686645508,58.90999984741211
2018-11-19,120.7300033569336,46.59000015258789,20.475000381469727,28.084999084472656,25.30500030517578,58.22999954223633
2018-11-20,120.13999938964844,45.970001220703125,20.209999084472656,27.770000457763672,25.09000015258789,57.40999984741211
2018-11-21,120.16999816894531,46.869998931884766,20.485000610351562,28.110000610351562,25.385000228881836,57.689998626708984
2018-11-22,120.19999694824219,46.34000015258789,20.309999465942383,27.924999237060547,25.200000762939453,56.95000076293945
2018-11-23,119.5,46.5099983215332,20.440000534057617,28.030000686645508,25.459999084472656,57.52000045776367
2018-11-26,119.54000091552734,46.834999084472656,20.69499969482422,28.354999542236328,25.635000228881836,57.849998474121094
2018-11-27,119.02999877929688,47.14500045776367,20.80500030517578,28.315000534057617,25.760000228881836,58.33000183105469
2018-11-28,118.93000030517578,47.52000045776367,20.875,28.309999465942383,25.80500030517578,58.33000183105469
2018-11-29,119.94000244140625,47.80500030517578,20.895000457763672,28.344999313354492,25.799999237060547,59.220001220703125
2018-11-30,119.33999633789062,47.7400016784668,20.799999237060547,28.31999969482422,25.959999084472656,59.630001068115234
2018-12-03,119.68000030517578,48.57500076293945,21.235000610351562,28.625,26.229999542236328,60.380001068115234
2018-12-04,119.66999816894531,48.53499984741211,21.135000228881836,28.399999618530273,25.729999542236328,60.099998474121094
2018-12-05,119.5999984741211,47.834999084472656,20.844999313354492,28.030000686645508,25.53499984741211,58.88999938964844
2018-12-06,119.83999633789062,46.314998626708984,20.290000915527344,27.190000534057617,24.75,57.189998626708984
2018-12-07,120.12000274658203,46.755001068115234,20.440000534057617,27.354999542236328,25.0049991607666,57.56999969482422
2018-12-10,119.79000091552734,45.3650016784668,19.996000289916992,26.854999542236328,24.59000015258789,56.33000183105469
2018-12-11,119.33000183105469,46.33000183105469,20.350000381469727,27.239999771118164,24.8700008392334,57.72999954223633
2018-12-12,119.70999908447266,47.18000030517578,20.625,27.709999084472656,25.21500015258789,58.0
2018-12-13,119.66000366210938,47.099998474121094,20.594999313354492,27.684999465942383,25.079999923706055,57.66999816894531
2018-12-14,119.01000213623047,47.05500030517578,20.450000762939453,27.489999771118164,24.975000381469727,57.279998779296875
2018-12-17,119.54000091552734,46.560001373291016,20.385000228881836,27.190000534057617,24.739999771118164,56.400001525878906
2018-12-18,119.7699966430664,46.22999954223633,20.25,26.985000610351562,24.639999389648438,55.619998931884766
2018-12-19,120.38999938964844,46.23500061035156,20.329999923706055,27.065000534057617,24.520000457763672,55.619998931884766
2018-12-20,120.30000305175781,45.65999984741211,19.93600082397461,26.690000534057617,23.920000076293945,53.66999816894531
2018-12-21,120.24500274658203,45.77000045776367,19.832000732421875,26.674999237060547,23.4950008392334,53.56999969482422
2018-12-24,120.1449966430664,45.77000045776367,19.832000732421875,26.674999237060547,23.4950008392334,53.56999969482422
2018-12-27,120.19999694824219,45.209999084472656,19.729999542236328,26.045000076293945,23.174999237060547,52.5
2018-12-28,120.58999633789062,45.64500045776367,20.0,26.520000457763672,23.579999923706055,53.7599983215332
